	chr	start	end	gene_id
ENSG00000278520	12	42323858	42323859	ENSG00000278520
ENSG00000139168	12	42326117	42326118	ENSG00000139168
ENSG00000252917	12	42347213	42347214	ENSG00000252917
ENSG00000274943	12	42361266	42361267	ENSG00000274943
ENSG00000199886	12	42398549	42398550	ENSG00000199886
ENSG00000257376	12	42433356	42433357	ENSG00000257376
ENSG00000207142	12	42454719	42454720	ENSG00000207142
ENSG00000257225	12	42459365	42459366	ENSG00000257225
ENSG00000258068	12	42490018	42490019	ENSG00000258068
ENSG00000139174	12	42590354	42590355	ENSG00000139174
ENSG00000257687	12	42627136	42627137	ENSG00000257687
ENSG00000257405	12	42637110	42637111	ENSG00000257405
ENSG00000257510	12	42646497	42646498	ENSG00000257510
ENSG00000257164	12	42646582	42646583	ENSG00000257164
ENSG00000240759	12	42679123	42679124	ENSG00000240759
ENSG00000257114	12	42692215	42692216	ENSG00000257114
ENSG00000271272	12	42930578	42930579	ENSG00000271272
ENSG00000257849	12	42966121	42966122	ENSG00000257849
ENSG00000257373	12	42996485	42996486	ENSG00000257373
ENSG00000257927	12	43054385	43054386	ENSG00000257927
ENSG00000258331	12	43155314	43155315	ENSG00000258331
ENSG00000173157	12	43551920	43551921	ENSG00000173157
ENSG00000241251	12	43561296	43561297	ENSG00000241251
ENSG00000257813	12	43572037	43572038	ENSG00000257813
ENSG00000271508	12	43633092	43633093	ENSG00000271508
ENSG00000257907	12	43659826	43659827	ENSG00000257907
ENSG00000257896	12	43736627	43736628	ENSG00000257896
ENSG00000129317	12	43758816	43758817	ENSG00000129317
ENSG00000198001	12	43758943	43758944	ENSG00000198001
ENSG00000151239	12	43806374	43806375	ENSG00000151239
ENSG00000139173	12	43835966	43835967	ENSG00000139173
ENSG00000258212	12	44010142	44010143	ENSG00000258212
ENSG00000257864	12	44249003	44249004	ENSG00000257864
ENSG00000257947	12	44263981	44263982	ENSG00000257947
ENSG00000275286	12	44499157	44499158	ENSG00000275286
ENSG00000201788	12	44880968	44880969	ENSG00000201788
ENSG00000184613	12	44921847	44921848	ENSG00000184613
ENSG00000257319	12	45050900	45050901	ENSG00000257319
ENSG00000185610	12	45051098	45051099	ENSG00000185610
ENSG00000257331	12	45065350	45065351	ENSG00000257331
ENSG00000257572	12	45071768	45071769	ENSG00000257572
ENSG00000199556	12	45117770	45117771	ENSG00000199556
ENSG00000257738	12	45200816	45200817	ENSG00000257738
ENSG00000177119	12	45215986	45215987	ENSG00000177119
ENSG00000134297	12	45216040	45216041	ENSG00000134297
ENSG00000278351	12	45256472	45256473	ENSG00000278351
ENSG00000257368	12	45444765	45444766	ENSG00000257368
ENSG00000283545	12	45554658	45554659	ENSG00000283545
ENSG00000257657	12	45610619	45610620	ENSG00000257657
ENSG00000273015	12	45727774	45727775	ENSG00000273015
ENSG00000189079	12	45729705	45729706	ENSG00000189079
ENSG00000278475	12	45789188	45789189	ENSG00000278475
ENSG00000265093	12	45874034	45874035	ENSG00000265093
ENSG00000270429	12	45882265	45882266	ENSG00000270429
ENSG00000139218	12	45992119	45992120	ENSG00000139218
ENSG00000239397	12	46004684	46004685	ENSG00000239397
ENSG00000274591	12	46239472	46239473	ENSG00000274591
ENSG00000111371	12	46270016	46270017	ENSG00000111371
ENSG00000258096	12	46371462	46371463	ENSG00000258096
ENSG00000134294	12	46372772	46372773	ENSG00000134294
ENSG00000257261	12	46383678	46383679	ENSG00000257261
ENSG00000257496	12	46386990	46386991	ENSG00000257496
ENSG00000275481	12	46388855	46388856	ENSG00000275481
ENSG00000278896	12	46404643	46404644	ENSG00000278896
ENSG00000272369	12	46537501	46537502	ENSG00000272369
ENSG00000272963	12	46592572	46592573	ENSG00000272963
ENSG00000271642	12	46682712	46682713	ENSG00000271642
ENSG00000139209	12	46832407	46832408	ENSG00000139209
ENSG00000274723	12	46970503	46970504	ENSG00000274723
ENSG00000179715	12	47079602	47079603	ENSG00000179715
ENSG00000139211	12	47079950	47079951	ENSG00000139211
ENSG00000258352	12	47138369	47138370	ENSG00000258352
ENSG00000263838	12	47187811	47187812	ENSG00000263838
ENSG00000247774	12	47216455	47216456	ENSG00000247774
ENSG00000258181	12	47248123	47248124	ENSG00000258181
ENSG00000276454	12	47265664	47265665	ENSG00000276454
ENSG00000257925	12	47279020	47279021	ENSG00000257925
ENSG00000258116	12	47342088	47342089	ENSG00000258116
ENSG00000199566	12	47346296	47346297	ENSG00000199566
ENSG00000257924	12	47353753	47353754	ENSG00000257924
ENSG00000264906	12	47364268	47364269	ENSG00000264906
ENSG00000257906	12	47377682	47377683	ENSG00000257906
ENSG00000258369	12	47463086	47463087	ENSG00000258369
ENSG00000257807	12	47484688	47484689	ENSG00000257807
ENSG00000257905	12	47593207	47593208	ENSG00000257905
ENSG00000276390	12	47699916	47699917	ENSG00000276390
ENSG00000005175	12	47706029	47706030	ENSG00000005175
ENSG00000257433	12	47706084	47706085	ENSG00000257433
ENSG00000111405	12	47725566	47725567	ENSG00000111405
ENSG00000280054	12	47730597	47730598	ENSG00000280054
ENSG00000274902	12	47731907	47731908	ENSG00000274902
ENSG00000211584	12	47753915	47753916	ENSG00000211584
ENSG00000277173	12	47768528	47768529	ENSG00000277173
ENSG00000079337	12	47771039	47771040	ENSG00000079337
ENSG00000268069	12	47784922	47784923	ENSG00000268069
ENSG00000276691	12	47788425	47788426	ENSG00000276691
ENSG00000274737	12	47817965	47817966	ENSG00000274737
ENSG00000257488	12	47826853	47826854	ENSG00000257488
ENSG00000061273	12	47833131	47833132	ENSG00000061273
ENSG00000205537	12	47882648	47882649	ENSG00000205537
ENSG00000278385	12	47905121	47905122	ENSG00000278385
ENSG00000111424	12	47943047	47943048	ENSG00000111424
ENSG00000279840	12	47963468	47963469	ENSG00000279840
ENSG00000134291	12	47963568	47963569	ENSG00000134291
ENSG00000139219	12	48004553	48004554	ENSG00000139219
ENSG00000258203	12	48011226	48011227	ENSG00000258203
ENSG00000257985	12	48011303	48011304	ENSG00000257985
ENSG00000257955	12	48025381	48025382	ENSG00000257955
ENSG00000276814	12	48040760	48040761	ENSG00000276814
ENSG00000240399	12	48055590	48055591	ENSG00000240399
ENSG00000222635	12	48081318	48081319	ENSG00000222635
ENSG00000226138	12	48085061	48085062	ENSG00000226138
ENSG00000152556	12	48105138	48105139	ENSG00000152556
ENSG00000079387	12	48106078	48106079	ENSG00000079387
ENSG00000275770	12	48132796	48132797	ENSG00000275770
ENSG00000274124	12	48152816	48152817	ENSG00000274124
ENSG00000258051	12	48160877	48160878	ENSG00000258051
ENSG00000257885	12	48169658	48169659	ENSG00000257885
ENSG00000257848	12	48171589	48171590	ENSG00000257848
ENSG00000177981	12	48181212	48181213	ENSG00000177981
ENSG00000177875	12	48183583	48183584	ENSG00000177875
ENSG00000279875	12	48189348	48189349	ENSG00000279875
ENSG00000269514	12	48198356	48198357	ENSG00000269514
ENSG00000172640	12	48203386	48203387	ENSG00000172640
ENSG00000258234	12	48284209	48284210	ENSG00000258234
ENSG00000275228	12	48328471	48328472	ENSG00000275228
ENSG00000187166	12	48328979	48328980	ENSG00000187166
ENSG00000258273	12	48333900	48333901	ENSG00000258273
ENSG00000257735	12	48350944	48350945	ENSG00000257735
ENSG00000167528	12	48351413	48351414	ENSG00000167528
ENSG00000257763	12	48356613	48356614	ENSG00000257763
ENSG00000273765	12	48360919	48360920	ENSG00000273765
ENSG00000258024	12	48386264	48386265	ENSG00000258024
ENSG00000257792	12	48395391	48395392	ENSG00000257792
ENSG00000273434	12	48417336	48417337	ENSG00000273434
ENSG00000226413	12	48442946	48442947	ENSG00000226413
ENSG00000139223	12	48472664	48472665	ENSG00000139223
ENSG00000177627	12	48482497	48482498	ENSG00000177627
ENSG00000240443	12	48487945	48487946	ENSG00000240443
ENSG00000258121	12	48500960	48500961	ENSG00000258121
ENSG00000197376	12	48507353	48507354	ENSG00000197376
ENSG00000284723	12	48525631	48525632	ENSG00000284723
ENSG00000198678	12	48559881	48559882	ENSG00000198678
ENSG00000167531	12	48570065	48570066	ENSG00000167531
ENSG00000224709	12	48627878	48627879	ENSG00000224709
ENSG00000221491	12	48654517	48654518	ENSG00000221491
ENSG00000281842	12	48654529	48654530	ENSG00000281842
ENSG00000206612	12	48656781	48656782	ENSG00000206612
ENSG00000207313	12	48667592	48667593	ENSG00000207313
ENSG00000139620	12	48682237	48682238	ENSG00000139620
ENSG00000129315	12	48716997	48716998	ENSG00000129315
ENSG00000257987	12	48727434	48727435	ENSG00000257987
ENSG00000257653	12	48766193	48766194	ENSG00000257653
ENSG00000264201	12	48772036	48772037	ENSG00000264201
ENSG00000174233	12	48789036	48789037	ENSG00000174233
ENSG00000257660	12	48789146	48789147	ENSG00000257660
ENSG00000271547	12	48801085	48801086	ENSG00000271547
ENSG00000207467	12	48809910	48809911	ENSG00000207467
ENSG00000167535	12	48813793	48813794	ENSG00000167535
ENSG00000174243	12	48852841	48852842	ENSG00000174243
ENSG00000172602	12	48865869	48865870	ENSG00000172602
ENSG00000199394	12	48892227	48892228	ENSG00000199394
ENSG00000239617	12	48903812	48903813	ENSG00000239617
ENSG00000139537	12	48904109	48904110	ENSG00000139537
ENSG00000134285	12	48926473	48926474	ENSG00000134285
ENSG00000255863	12	48939662	48939663	ENSG00000255863
ENSG00000272822	12	48957364	48957365	ENSG00000272822
ENSG00000134287	12	48957486	48957487	ENSG00000134287
ENSG00000169884	12	48971734	48971735	ENSG00000169884
ENSG00000200303	12	48975542	48975543	ENSG00000200303
ENSG00000125084	12	48978452	48978453	ENSG00000125084
ENSG00000258283	12	48995149	48995150	ENSG00000258283
ENSG00000257913	12	48998366	48998367	ENSG00000257913
ENSG00000181418	12	48999374	48999375	ENSG00000181418
ENSG00000181929	12	49018824	49018825	ENSG00000181929
ENSG00000167548	12	49059773	49059774	ENSG00000167548
ENSG00000167550	12	49070024	49070025	ENSG00000167550
ENSG00000277672	12	49075038	49075039	ENSG00000277672
ENSG00000257346	12	49090207	49090208	ENSG00000257346
ENSG00000139549	12	49094800	49094801	ENSG00000139549
ENSG00000139636	12	49110899	49110900	ENSG00000139636
ENSG00000258017	12	49127781	49127782	ENSG00000258017
ENSG00000123416	12	49131396	49131397	ENSG00000123416
ENSG00000200309	12	49132946	49132947	ENSG00000200309
ENSG00000167553	12	49188735	49188736	ENSG00000167553
ENSG00000167552	12	49189079	49189080	ENSG00000167552
ENSG00000274017	12	49196783	49196784	ENSG00000274017
ENSG00000258101	12	49264755	49264756	ENSG00000258101
ENSG00000258232	12	49273305	49273306	ENSG00000258232
ENSG00000135406	12	49293251	49293252	ENSG00000135406
ENSG00000135451	12	49323235	49323236	ENSG00000135451
ENSG00000258334	12	49324575	49324576	ENSG00000258334
ENSG00000186897	12	49337187	49337188	ENSG00000186897
ENSG00000178401	12	49346887	49346888	ENSG00000178401
ENSG00000123352	12	49366583	49366584	ENSG00000123352
ENSG00000257954	12	49389515	49389516	ENSG00000257954
ENSG00000257464	12	49442651	49442652	ENSG00000257464
ENSG00000135519	12	49539029	49539030	ENSG00000135519
ENSG00000187778	12	49568144	49568145	ENSG00000187778
ENSG00000110844	12	49568217	49568218	ENSG00000110844
ENSG00000257964	12	49577504	49577505	ENSG00000257964
ENSG00000199237	12	49593103	49593104	ENSG00000199237
ENSG00000258284	12	49594090	49594091	ENSG00000258284
ENSG00000257243	12	49595147	49595148	ENSG00000257243
ENSG00000135436	12	49605638	49605639	ENSG00000135436
ENSG00000258104	12	49619333	49619334	ENSG00000258104
ENSG00000139644	12	49707724	49707725	ENSG00000139644
ENSG00000161791	12	49708164	49708165	ENSG00000161791
ENSG00000257570	12	49709236	49709237	ENSG00000257570
ENSG00000257730	12	49770959	49770960	ENSG00000257730
ENSG00000258057	12	49828541	49828542	ENSG00000258057
ENSG00000167566	12	49828749	49828750	ENSG00000167566
ENSG00000186666	12	49843105	49843106	ENSG00000186666
ENSG00000257253	12	49861206	49861207	ENSG00000257253
ENSG00000242041	12	49863172	49863173	ENSG00000242041
ENSG00000135472	12	49904216	49904217	ENSG00000135472
ENSG00000258135	12	49911862	49911863	ENSG00000258135
ENSG00000257771	12	49911952	49911953	ENSG00000257771
ENSG00000167580	12	49950740	49950741	ENSG00000167580
ENSG00000257378	12	49956124	49956125	ENSG00000257378
ENSG00000161798	12	49961871	49961872	ENSG00000161798
ENSG00000257588	12	49962923	49962924	ENSG00000257588
ENSG00000086159	12	49967193	49967194	ENSG00000086159
ENSG00000161800	12	50033135	50033136	ENSG00000161800
ENSG00000110881	12	50057547	50057548	ENSG00000110881
ENSG00000066117	12	50084971	50084972	ENSG00000066117
ENSG00000167588	12	50103981	50103982	ENSG00000167588
ENSG00000178449	12	50112081	50112082	ENSG00000178449
ENSG00000272368	12	50112196	50112197	ENSG00000272368
ENSG00000139624	12	50167532	50167533	ENSG00000139624
ENSG00000257298	12	50191362	50191363	ENSG00000257298
ENSG00000257531	12	50218342	50218343	ENSG00000257531
ENSG00000257256	12	50219603	50219604	ENSG00000257256
ENSG00000221604	12	50234211	50234212	ENSG00000221604
ENSG00000212496	12	50256343	50256344	ENSG00000212496
ENSG00000050405	12	50283545	50283546	ENSG00000050405
ENSG00000278842	12	50286243	50286244	ENSG00000278842
ENSG00000244266	12	50365651	50365652	ENSG00000244266
ENSG00000161813	12	50392382	50392383	ENSG00000161813
ENSG00000185958	12	50396621	50396622	ENSG00000185958
ENSG00000066084	12	50504984	50504985	ENSG00000066084
ENSG00000207136	12	50633272	50633273	ENSG00000207136
ENSG00000200183	12	50656972	50656973	ENSG00000200183
ENSG00000200428	12	50743567	50743568	ENSG00000200428
ENSG00000271018	12	50756891	50756892	ENSG00000271018
ENSG00000123268	12	50763709	50763710	ENSG00000123268
ENSG00000271490	12	50806436	50806437	ENSG00000271490
ENSG00000243075	12	50841784	50841785	ENSG00000243075
ENSG00000186452	12	50842919	50842920	ENSG00000186452
ENSG00000271621	12	50848311	50848312	ENSG00000271621
ENSG00000185432	12	50923471	50923472	ENSG00000185432
ENSG00000274156	12	50935463	50935464	ENSG00000274156
ENSG00000199740	12	50940025	50940026	ENSG00000199740
ENSG00000271596	12	50949383	50949384	ENSG00000271596
ENSG00000214511	12	50953921	50953922	ENSG00000214511
ENSG00000274797	12	50954355	50954356	ENSG00000274797
ENSG00000272028	12	51014240	51014241	ENSG00000272028
ENSG00000110911	12	51028565	51028566	ENSG00000110911
ENSG00000199903	12	51037498	51037499	ENSG00000199903
ENSG00000050426	12	51047961	51047962	ENSG00000050426
ENSG00000110925	12	51083663	51083664	ENSG00000110925
ENSG00000244540	12	51106816	51106817	ENSG00000244540
ENSG00000257246	12	51125380	51125381	ENSG00000257246
ENSG00000200953	12	51156976	51156977	ENSG00000200953
ENSG00000199824	12	51162900	51162901	ENSG00000199824
ENSG00000135457	12	51173133	51173134	ENSG00000135457
ENSG00000278126	12	51202580	51202581	ENSG00000278126
ENSG00000184271	12	51217707	51217708	ENSG00000184271
ENSG00000183283	12	51238723	51238724	ENSG00000183283
ENSG00000170545	12	51270414	51270415	ENSG00000170545
ENSG00000110934	12	51324667	51324668	ENSG00000110934
ENSG00000139610	12	51346678	51346679	ENSG00000139610
ENSG00000050438	12	51391316	51391317	ENSG00000050438
ENSG00000139629	12	51392866	51392867	ENSG00000139629
ENSG00000271065	12	51424610	51424611	ENSG00000271065
ENSG00000196876	12	51590265	51590266	ENSG00000196876
ENSG00000257851	12	51713605	51713606	ENSG00000257851
ENSG00000260122	12	51810599	51810600	ENSG00000260122
ENSG00000284730	12	51814925	51814926	ENSG00000284730
ENSG00000260473	12	51815042	51815043	ENSG00000260473
ENSG00000261586	12	51817898	51817899	ENSG00000261586
ENSG00000259887	12	51848222	51848223	ENSG00000259887
ENSG00000261308	12	51848765	51848766	ENSG00000261308
ENSG00000167612	12	51888008	51888009	ENSG00000167612
ENSG00000258021	12	51900564	51900565	ENSG00000258021
ENSG00000139567	12	51906907	51906908	ENSG00000139567
ENSG00000135503	12	51951698	51951699	ENSG00000135503
ENSG00000206992	12	51987656	51987657	ENSG00000206992
ENSG00000161835	12	52006945	52006946	ENSG00000161835
ENSG00000123358	12	52022831	52022832	ENSG00000123358
ENSG00000259884	12	52059502	52059503	ENSG00000259884
ENSG00000123395	12	52069245	52069246	ENSG00000123395
ENSG00000284791	12	52079695	52079696	ENSG00000284791
ENSG00000257663	12	52082083	52082084	ENSG00000257663
ENSG00000257542	12	52084743	52084744	ENSG00000257542
ENSG00000257989	12	52104296	52104297	ENSG00000257989
ENSG00000258279	12	52164114	52164115	ENSG00000258279
ENSG00000167767	12	52192013	52192014	ENSG00000167767
ENSG00000257137	12	52213582	52213583	ENSG00000257137
ENSG00000257649	12	52229587	52229588	ENSG00000257649
ENSG00000135480	12	52232519	52232520	ENSG00000135480
ENSG00000257671	12	52247447	52247448	ENSG00000257671
ENSG00000170442	12	52249299	52249300	ENSG00000170442
ENSG00000135477	12	52258866	52258867	ENSG00000135477
ENSG00000284883	12	52263947	52263948	ENSG00000284883
ENSG00000285102	12	52275820	52275821	ENSG00000285102
ENSG00000257830	12	52279155	52279156	ENSG00000257830
ENSG00000205426	12	52291533	52291534	ENSG00000205426
ENSG00000257829	12	52308370	52308371	ENSG00000257829
ENSG00000170523	12	52321397	52321398	ENSG00000170523
ENSG00000274928	12	52341196	52341197	ENSG00000274928
ENSG00000135443	12	52367480	52367481	ENSG00000135443
ENSG00000258253	12	52380459	52380460	ENSG00000258253
ENSG00000161849	12	52385651	52385652	ENSG00000161849
ENSG00000161850	12	52406354	52406355	ENSG00000161850
ENSG00000257500	12	52407579	52407580	ENSG00000257500
ENSG00000257844	12	52421866	52421867	ENSG00000257844
ENSG00000170454	12	52434370	52434371	ENSG00000170454
ENSG00000185479	12	52452145	52452146	ENSG00000185479
ENSG00000170465	12	52473804	52473805	ENSG00000170465
ENSG00000205420	12	52493256	52493257	ENSG00000205420
ENSG00000186081	12	52520529	52520530	ENSG00000186081
ENSG00000139648	12	52553146	52553147	ENSG00000139648
ENSG00000170484	12	52573824	52573825	ENSG00000170484
ENSG00000257495	12	52601466	52601467	ENSG00000257495
ENSG00000170486	12	52601537	52601538	ENSG00000170486
ENSG00000186049	12	52618558	52618559	ENSG00000186049
ENSG00000258120	12	52634455	52634456	ENSG00000258120
ENSG00000172867	12	52652210	52652211	ENSG00000172867
ENSG00000167768	12	52680406	52680407	ENSG00000167768
ENSG00000257700	12	52692604	52692605	ENSG00000257700
ENSG00000189182	12	52703462	52703463	ENSG00000189182
ENSG00000257402	12	52721654	52721655	ENSG00000257402
ENSG00000257616	12	52730424	52730425	ENSG00000257616
ENSG00000258036	12	52736141	52736142	ENSG00000258036
ENSG00000257343	12	52748307	52748308	ENSG00000257343
ENSG00000257675	12	52748775	52748776	ENSG00000257675
ENSG00000257125	12	52753820	52753821	ENSG00000257125
ENSG00000258071	12	52763404	52763405	ENSG00000258071
ENSG00000185069	12	52777344	52777345	ENSG00000185069
ENSG00000257404	12	52782649	52782650	ENSG00000257404
ENSG00000186442	12	52796116	52796117	ENSG00000186442
ENSG00000170477	12	52814115	52814116	ENSG00000170477
ENSG00000185640	12	52834294	52834295	ENSG00000185640
ENSG00000257389	12	52837402	52837403	ENSG00000257389
ENSG00000170423	12	52849091	52849092	ENSG00000170423
ENSG00000241146	12	52885428	52885429	ENSG00000241146
ENSG00000111057	12	52948870	52948871	ENSG00000111057
ENSG00000170421	12	52949953	52949954	ENSG00000170421
ENSG00000063046	12	53006157	53006158	ENSG00000063046
ENSG00000257475	12	53012103	53012104	ENSG00000257475
